자치구,사업구분,사업장명,대표지번,진행단계,lat,lng,매칭구역,has_polygon
서초구,가로주택정비,방배대우가로주택정비사업,방배동 562-1,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
강북구,가로주택정비,번동3-2구역 가로주택정비사업,번동 443-46,조합설립인가,37.569464434234625,126.99356150326884,2구역,True
강서구,가로주택정비,양지빌라 가로주택정비사업조합,염창동 253-1,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
서대문구,재개발(도시정비형),홍제역세권 도시정비형 재개발정비사업조합,홍제동 311-1,정비계획 수립,37.52050824965235,126.85186260618221,도시환경정비사업,True
성동구,재건축,마장세림아파트 주택재건축사업,마장동 784,조합설립인가,37.51723913697075,127.1070626152365,주택재건축사업,True
동대문구,지역주택,(가칭)전농지역주택조합,전농동 60,지구단위계획수립/건축심의/교통심의,37.52050824965235,126.85186260618221,도시환경정비사업,True
영등포구,재건축,광장아파트 38-1 재건축정비사업조합,여의도동 38-1,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
강서구,가로주택정비,서울빌라 가로주택정비사업조합,방화동 584-1,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
영등포구,재건축,여의도 공작아파트 재건축정비사업,여의도동 21-2,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
강북구,재개발(도시정비형),강북5구역 공공재개발사업,미아동 61-79,조합설립인가,37.52634210552457,126.96596738306883,5구역,True
강서구,리모델링,염창무학아파트 리모델링주택조합,염창동 255,지구단위계획수립/건축심의/교통심의,37.52050824965235,126.85186260618221,도시환경정비사업,True
동작구,지역주택,대방동 지역주택조합,대방동 11-103,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
광진구,가로주택정비,화양동 32-12번지 가로주택정비사업,화양동 32-12,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
강북구,가로주택정비,번동2-3구역 가로주택정비사업,번동 471-118,조합설립인가,37.52904800135316,126.9670616292404,3구역,True
중랑구,가로주택정비,면목역 3의2구역 가로주택정비사업조합,면목동 153-51,조합설립인가,37.569464434234625,126.99356150326884,2구역,True
송파구,리모델링,가락쌍용1차아파트 리모델링주택조합,가락동 140,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
관악구,가로주택정비,봉천동 1535번지 일원 가로주택정비사업,봉천동 1535-37,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
강동구,재개발(주택정비형),천호동 461-31번지 일대 재개발정비사업(천호 A1-2),천호동 461-31,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
양천구,재개발(주택정비형),신월7동 1구역 주택재개발정비사업,신월동 913,조합설립인가,37.522634062646276,126.83399259672022,신월7동 1구역 주택정비형 재개발구역,True
구로구,재건축,우신빌라 재건축정비사업,궁동 213-27,조합설립인가,37.49442600598074,126.82953610196874,우신빌라 재건축사업,True
광진구,소규모재건축,광장동 삼성1차아파트 소규모재건축정비사업,광장동 561,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
강서구,가로주택정비,방화동 286-1 한미아파트 가로주택정비사업조합,방화동 286-1,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
광진구,재개발(주택정비형),자양4동 A구역 주택재개발사업,자양동 57-90,정비계획 수립,37.51723913697075,127.1070626152365,주택재건축사업,True
동대문구,재개발(주택정비형),동성빌라일대 주택재개발정비사업 추정분담금 검토위,휘경동 43,추진위원회승인,37.52050824965235,126.85186260618221,도시환경정비사업,True
중랑구,재개발(주택정비형),중화5구역 공공재개발정비사업,중화동 122,조합설립인가,37.52634210552457,126.96596738306883,5구역,True
구로구,재개발(도시정비형),남구로역세권 공공임대주택 도시정비형 재개발사업,구로동 715-24,사업시행인가,37.51723913697075,127.1070626152365,주택재건축사업,True
관악구,지역주택,(가칭)봉천동 지역주택조합 추진위원회,봉천동 690,조합원 모집신고,37.52050824965235,126.85186260618221,도시환경정비사업,True
관악구,지역주택,행운스타리움지역주택조합,봉천동 26,조합원 모집신고,37.52050824965235,126.85186260618221,도시환경정비사업,True
중구,지역주택,황학동 청계 지역주택조합,황학동 2085,사업계획승인,37.52050824965235,126.85186260618221,도시환경정비사업,True
중구,지역주택,(가칭)황학동1010일대 지역주택조합,황학동 1010,조합원 모집신고,37.52050824965235,126.85186260618221,도시환경정비사업,True
성북구,가로주택정비,장위13의9구역 가로주택정비사업,장위동 232-125,조합설립인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
마포구,지역주택,신공덕지역주택조합,신공덕동 6-3,조합규약작성,37.52050824965235,126.85186260618221,도시환경정비사업,True
관악구,가로주택정비,신림동 655-78번지 일원 가로주택정비사업,신림동 655-78,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
송파구,재건축,대림가락아파트 재건축정비사업조합,방이동 217,조합설립인가,37.50791566020858,127.12413251444544,대림가락아파트 재건축정비구역,True
영등포구,재개발(도시정비형),신길4구역 도심공공주택복합사업,신길동 4918-5,정비계획 수립,37.5696749973672,126.99653130397422,4구역,True
강서구,재건축,신안빌라주택재건축정비사업조합설립추진위원회,마곡동 327-53,정비구역지정,37.52050824965235,126.85186260618221,도시환경정비사업,True
송파구,지역주택,(가칭)송파역지역주택조합,송파동 100,,37.52050824965235,126.85186260618221,도시환경정비사업,True
송파구,지역주택,(가칭)오금역 지역주택조합,오금동 36-1,조합원 모집신고,37.52050824965235,126.85186260618221,도시환경정비사업,True
송파구,지역주택,(가칭)석촌역지역주택조합,석촌동 287,조합원 모집신고,37.52050824965235,126.85186260618221,도시환경정비사업,True
서초구,리모델링,미주파스텔아아파트 리모델링주택조합,잠원동 54,,37.52050824965235,126.85186260618221,도시환경정비사업,True
송파구,재개발(주택정비형),마천2재정비촉진구역 주택재개발정비사업,마천동 183-1,정비계획 수립,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
금천구,가로주택정비,시흥동 933번지 일대 가로주택정비사업,시흥동 933,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
은평구,재개발(도시정비형),구산역세권(역촌동) 장기전세주택 건립사업,역촌동 13-1,정비계획 수립,37.51723913697075,127.1070626152365,주택재건축사업,True
마포구,재개발(도시정비형),광흥창역세권(구수동) 도시정비형 재개발구역,구수동 16-1,정비계획 수립,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
광진구,가로주택정비,자양번영로3나길 일대 가로주택정비사업,자양동 588-22,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
영등포구,재건축,여의도 삼익아파트 재건축정비사업,여의도동 51,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
성북구,재개발(주택정비형),석관4구역 주택정비형 재개발사업,석관동 62-1,정비계획 수립,37.60786350390916,127.06332102396273,석관4구역 주택재개발 정비사업,True
중랑구,가로주택정비,중화역 2의3구역 가로주택정비사업,중화동 327-49,조합설립인가,37.52904800135316,126.9670616292404,3구역,True
용산구,재개발(도시정비형),서울역세권(청파동1가 46번지 일대) 도시정비형 재개발정비사업,청파동1가 46,정비계획 수립,37.52050824965235,126.85186260618221,도시환경정비사업,True
용산구,재개발(도시정비형),이촌역 역세권 장기전세주택 도시정비형 재개발사업,한강로3가 65-342,정비계획 수립,37.51723913697075,127.1070626152365,주택재건축사업,True
용산구,재개발(도시정비형),원효로1가 역세권 장기전세주택 도시정비형 재개발사업,원효로1가 82-1,정비계획 수립,37.51723913697075,127.1070626152365,주택재건축사업,True
중랑구,가로주택정비,면목본동5구역 가로주택정비사업,면목동 109-2,조합설립인가,37.52634210552457,126.96596738306883,5구역,True
구로구,재개발(도시정비형),천왕3역세권,오류동 206-2,추진위원회승인,37.48893282895599,126.83750343315481,천왕3역세권 장기전세주택 도시정비형 재개발정비구역,True
동작구,지역주택,(가칭)이수역지역주택조합 추진위원회,사당동 161-55,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
동작구,지역주택,(가칭)이수지역주택조합 추진위원회,사당동 156-3,,37.52050824965235,126.85186260618221,도시환경정비사업,True
동작구,지역주택,상도스타리움 지역주택조합,상도동 182-13,,37.52050824965235,126.85186260618221,도시환경정비사업,True
용산구,소규모재건축,풍전아파트소규모재건축정비사업조합,원효로4가 109-4,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
금천구,가로주택정비,시흥동 817번지 일대 가로주택정비사업 조합,시흥동 817,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
영등포구,지역주택,(가칭)도림사거리역지역주택조합,신길동 325-57,조합원 모집신고,37.52050824965235,126.85186260618221,도시환경정비사업,True
강동구,가로주택정비,천호동145-66 일원 가로주택정비사업조합,천호동 145-66,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
성북구,재개발(주택정비형),종암9구역 주택정비형 재개발사업,종암동 125-35,추진위원회승인,37.598225759488,127.02876043315847,종암9구역 주택정비형 재개발사업,True
동작구,가로주택정비,사당동 192-1번지일대 신남성연립 가로주택정비사업조합,사당동 192-1,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
중랑구,가로주택정비,상봉역4구역 가로주택정비사업조합,상봉동 304-4,조합설립인가,37.5696749973672,126.99653130397422,4구역,True
동작구,재개발(도시정비형),흑석2재정비촉진구역 재개발정비사업,흑석동 99-3,조합설립인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
동작구,지역주택,(가칭)상도트인시아지역주택조합 추진위원회,상도동 194-27,조합원 모집신고,37.52050824965235,126.85186260618221,도시환경정비사업,True
성북구,가로주택정비,석관1의1구역 가로주택정비사업,석관동 334-69,조합설립인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
성동구,재개발(도시정비형),행당동248번지 일대 역세권활성화사업 도시정비형 재개발사업,행당동 248,추진위원회승인,37.51723913697075,127.1070626152365,주택재건축사업,True
구로구,재개발(주택정비형),오류동 4번지 일대 주택재개발정비사업,오류동 4,정비계획 수립,37.52050824965235,126.85186260618221,도시환경정비사업,True
영등포구,지역주택,(가칭)여의샛강지역주택조합,신길동 1367-1,조합원 모집신고,37.52050824965235,126.85186260618221,도시환경정비사업,True
성북구,재개발(주택정비형),장위8구역 공공재개발정비사업,장위동 85,조합설립인가,37.616493851083504,127.05288635848189,장위8구역,True
관악구,재개발(주택정비형),신림7구역 재개발정비사업,신림동 675,정비구역지정,37.462012336169956,126.91957873644905,신림7구역주택재개발사업,True
중랑구,가로주택정비,면목역 3의3구역 가로주택정비사업조합,면목동 154-31,조합설립인가,37.52904800135316,126.9670616292404,3구역,True
송파구,재개발(주택정비형),거여새마을구역(LH),거여동 549,사업시행인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
광진구,가로주택정비,자양1의4구역 가로주택정비사업,자양동 249-2,조합설립인가,37.5696749973672,126.99653130397422,4구역,True
강동구,재개발(도시정비형),천호8재정비촉진구역 도시정비형 재개발사업 조합,천호동 166-4,조합설립인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
은평구,재개발(주택정비형),불광8 주택정비형 재개발사업,불광동 600,조합설립인가,37.51723913697075,127.1070626152365,주택재건축사업,True
용산구,가로주택정비,한남동 한성아파트 가로주택정비사업,한남동 29-4,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
동대문구,재개발(도시정비형),전농13구역 도시정비형 재개발사업 조합,전농동 295,정비구역지정,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
강북구,가로주택정비,미아3구역 가로주택정비사업조합,미아동 767-51,조합설립인가,37.52904800135316,126.9670616292404,3구역,True
중랑구,재건축,신일빌라 소규모재건축정비사업조합,신내동 482-1,철거,37.52050824965235,126.85186260618221,도시환경정비사업,True
구로구,재개발(주택정비형),개봉동 49번지 일대 정비사업,개봉동 49,정비계획 수립,37.52050824965235,126.85186260618221,도시환경정비사업,True
중랑구,재개발(주택정비형),(임시)면목동 172-1일대 민간재개발사업,면목동 172-1,정비계획 수립,37.51723913697075,127.1070626152365,주택재건축사업,True
구로구,지역주택,(가칭)개봉역 지역주택조합사업,개봉동 170-35,조합원 모집신고,37.51723913697075,127.1070626152365,주택재건축사업,True
서대문구,가로주택정비,홍은동277-200번지 일대 가로주택정비사업,홍은동 277-200,착공,37.52050824965235,126.85186260618221,도시환경정비사업,True
성북구,소규모재건축,이화연립소규모재건축정비사업,정릉동 895,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
송파구,재개발(주택정비형),마천5재정비촉진구역 재개발정비사업조합,마천동 45,조합설립인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
송파구,가로주택정비,오금동147번지일원 가로주택정비사업,오금동 147,관리처분인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
종로구,재개발(도시정비형),창신1-10구역 도시정비형 재개발사업 지정개발자(무궁화신탁),창신동 427-7,조합설립인가,37.51723913697075,127.1070626152365,주택재건축사업,True
종로구,가로주택정비,숭인동 61번지 일대 가로주택정비사업,숭인동 61-103,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
영등포구,재건축,초원아파트 재건축정비사업,여의도동 11-1,안전진단,37.52050824965235,126.85186260618221,도시환경정비사업,True
영등포구,재건축,신길우성1차아파트 재건축정비사업,신길동 365,추진위원회승인,37.52050824965235,126.85186260618221,도시환경정비사업,True
영등포구,재건축,당산한양아파트 재건축정비사업,당산동3가 2-6,안전진단,37.52050824965235,126.85186260618221,도시환경정비사업,True
영등포구,재건축,문래공원한신아파트 재건축정비사업,문래동3가 77-2,안전진단,37.52050824965235,126.85186260618221,도시환경정비사업,True
금천구,가로주택정비,시흥5동1구역 919번지일원 가로주택정비사업,시흥동 919,조합설립인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
종로구,재개발(주택정비형),창신동 23일대 주택정비형 재개발구역,창신동 23-2,정비구역지정,37.57759514588319,127.0139294624388,창신동 23일대 주택정비형 재개발구역,True
강남구,재건축,개포주공2단지 주택재건축정비사업조합,개포동 140,조합해산,37.52050824965235,126.85186260618221,도시환경정비사업,True
영등포구,가로주택정비,영등포동2가 439일대 가로주택정비사업,영등포동2가 439,조합해산,37.52050824965235,126.85186260618221,도시환경정비사업,True
영등포구,가로주택정비,영등포동2가 34-81 가로주택정비사업,영등포동2가 34-81,추진위원회승인,37.52050824965235,126.85186260618221,도시환경정비사업,True
구로구,가로주택정비,고척동 241-337번지 일대 가로주택정비사업,고척동 241-337,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
은평구,재개발(주택정비형),"(임시)신사동200,237번지 일대",신사동 200,정비계획 수립,37.52050824965235,126.85186260618221,도시환경정비사업,True
마포구,재개발(도시정비형),광흥창역세권(현석동) 도시정비형 재개발사업,현석동 1-31,정비계획 수립,37.51723913697075,127.1070626152365,주택재건축사업,True
도봉구,가로주택정비,도봉동 625-80번지 일대 가로주택정비사업,도봉동 625-80,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
도봉구,가로주택정비,방학성삼빌라가로주택정비사업,방학동 343,사업시행인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
도봉구,가로주택정비,신창연립가로주택정비사업,창동 581-3,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
도봉구,소규모재건축,대신빌라소규모재건축사업,창동 466,사업시행인가,37.51723913697075,127.1070626152365,주택재건축사업,True
구로구,재건축,고척동 한효아파트 재건축정비사업,고척동 52-332,조합설립인가,37.501510199060824,126.86185190472958,고척동 한효아파트 재건축정비구역,True
용산구,재개발(도시정비형),남영동 업무지구 제2구역 도시정비형 재개발사업 조합,갈월동 92,조합설립인가,37.543160562928904,126.97189289352053,남영동 업무지구 제2구역 도시정비형 재개발,True
노원구,가로주택정비,오성빌라 가로주택정비사업 조합,상계동 322-8,사업시행인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
서초구,지역주택,삼성홈스테이 지역주택조합,서초동 1478-12,,37.52050824965235,126.85186260618221,도시환경정비사업,True
중랑구,가로주택정비,면목역 3의1구역 가로주택정비사업조합,면목동 152-1,조합설립인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
영등포구,재개발(주택정비형),당산1구역 주택재개발사업,당산동6가 104,추진위원회승인,37.5197087700241,126.90040486986386,당산1구역주택재개발사업,True
강북구,재개발(주택정비형),번동 148번지 일대 주택정비형 재개발사업,번동 148,추진위원회승인,37.51723913697075,127.1070626152365,주택재건축사업,True
강북구,재개발(주택정비형),미아동 258번지 일대 주택정비형 재개발사업,미아동 258,추진위원회승인,37.51723913697075,127.1070626152365,주택재건축사업,True
동작구,가로주택정비,노량진역 은하맨션 일대 가로주택정비사업 조합,노량진동 84-24,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
강서구,지역주택,(가칭)화곡6동지역주택조합,화곡동 1133-7,,37.52050824965235,126.85186260618221,도시환경정비사업,True
강서구,지역주택,(가칭)화곡1지역주택조합,화곡동 424-63,조합원 모집신고,37.52050824965235,126.85186260618221,도시환경정비사업,True
강서구,지역주택,(가칭)등촌동지역주택조합,등촌동 365,지구단위계획수립/건축심의/교통심의,37.52050824965235,126.85186260618221,도시환경정비사업,True
영등포구,지역주택,(가칭)신길지역주택조합 추진위원회,신길동 442-2,조합규약작성,37.52050824965235,126.85186260618221,도시환경정비사업,True
강동구,재개발(주택정비형),천호동 532-2번지 재개발사업,천호동 532-2,조합설립인가,37.51723913697075,127.1070626152365,주택재건축사업,True
중랑구,재개발(주택정비형),상봉13구역 재개발정비사업 조합설립추진위원회,망우동 461,추진위원회승인,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
중랑구,재개발(도시정비형),상봉10재정비촉진구역 도시정비형 재개발사업,상봉동 50-1,추진위원회승인,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
중랑구,가로주택정비,상봉역5구역 가로주택정비사업,중화동 215-6,조합설립인가,37.52634210552457,126.96596738306883,5구역,True
강서구,소규모재건축,대근연립소규모재건축사업조합,화곡동 73-105,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
성북구,가로주택정비,정릉동 545-12번지 일대 가로주택정비사업,정릉동 545-12,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
마포구,재개발(주택정비형),공덕8구역 주택정비형 재개발사업,공덕동 11-24,추진위원회승인,37.54893890743307,126.9610183098441,공덕8구역 주택정비형 재개발사업,True
중랑구,재개발(주택정비형),(임시)면목동69-14일대 주택재개발사업,면목동 69-14,정비계획 수립,37.51723913697075,127.1070626152365,주택재건축사업,True
양천구,재개발(주택정비형),신정동 1152번지 일대 주택정비형 재개발사업,신정동 1152-1,조합설립인가,37.51643030178479,126.85105357490292,신정동 1152번지일대 주택정비형 재개발사업,True
영등포구,재건축,여의도 대교아파트 재건축정비사업,여의도동 41,사업시행인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
영등포구,재개발(도시정비형),신길1재정비촉진구역 도시환경정비사업,신길동 147-80,정비계획 수립,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
영등포구,재개발(도시정비형),신길2구역 도심공공주택복합사업,신길동 205-136,정비구역지정,37.569464434234625,126.99356150326884,2구역,True
영등포구,재건축,문래국화아파트 주택재건축정비사업,문래동3가 76-1,추진위원회승인,37.52050824965235,126.85186260618221,도시환경정비사업,True
서대문구,가로주택정비,홍은동322-1일원 가로주택정비사업,홍은동 322-1,사업시행인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
강북구,재개발(도시정비형),미아중심재정비촉진지구 강북3 재정비촉진구역,미아동 45-32,사업시행인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
영등포구,재개발(도시정비형),대림역세권 장기전세주택사업(도시정비형 재개발),대림동 807-13,정비계획 수립,37.51723913697075,127.1070626152365,주택재건축사업,True
영등포구,재개발(도시정비형),신길동96-24역세권 장기전세주택사업(도시정비형 재개발),신길동 96-24,정비계획 수립,37.51723913697075,127.1070626152365,주택재건축사업,True
영등포구,재개발(도시정비형),(가칭)대방역세권 도시환경정비사업 개발촉진위원회,신길동 1358,정비계획 수립,37.52050824965235,126.85186260618221,도시환경정비사업,True
영등포구,가로주택정비,양평유성 가로주택정비사업,양평동6가 84,관리처분인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
동작구,소규모재건축,대광연립 소규모주택재건축정비사업,상도동 211-447,관리처분인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
구로구,재개발(주택정비형),고척산업용품상가 시장정비사업,고척동 103-4,추진위원회승인,37.52050824965235,126.85186260618221,도시환경정비사업,True
서대문구,재개발(도시정비형),홍은1구역 공공재개발사업,홍은동 48-163,사업시행인가,37.51723913697075,127.1070626152365,주택재건축사업,True
성북구,가로주택정비,종암동 3-745일대 가로주택정비사업조합,종암동 3-745,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
송파구,지역주택,(가칭)가락1지역주택조합,가락동 39,,37.52050824965235,126.85186260618221,도시환경정비사업,True
송파구,지역주택,(가칭)가락2지역주택조합,가락동 32,,37.52050824965235,126.85186260618221,도시환경정비사업,True
송파구,지역주택,(가칭)거여역1지역주택조합,거여동 17-9,,37.52050824965235,126.85186260618221,도시환경정비사업,True
송파구,지역주택,거여역2 지역주택조합,거여동 173-3,,37.52050824965235,126.85186260618221,도시환경정비사업,True
송파구,지역주택,(가칭)거여파크 지역주택조합 추진위원회,거여동 6,지구단위계획수립/건축심의/교통심의,37.52050824965235,126.85186260618221,도시환경정비사업,True
관악구,지역주택,(가칭)신대방역2단지 지역주택조합 추진위원회,신림동 475-83,조합원 모집신고,37.52050824965235,126.85186260618221,도시환경정비사업,True
성북구,재개발(주택정비형),종암8구역 주택정비형 재개발사업,종암동 3-10,추진위원회승인,37.596788530238435,127.03987922449585,종암8구역 주택재개발 정비사업,True
성북구,가로주택정비,장위11의4구역 가로주택정비사업조합,장위동 66-146,조합설립인가,37.5696749973672,126.99653130397422,4구역,True
도봉구,재개발(주택정비형),쌍문3구역 주택정비형재개발사업,쌍문동 724,조합설립인가,37.64621006739427,127.02653005156783,쌍문3구역 주택정비형 재개발사업,True
강북구,재개발(주택정비형),미아동 791-2882번지 일대 주택정비형 재개발사업,미아동 791-2882,정비계획 수립,37.51723913697075,127.1070626152365,주택재건축사업,True
은평구,가로주택정비,갈현동 이화연립일원 가로주택정비사업,갈현동 259-7,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
중랑구,가로주택정비,면목역6구역 가로주택정비사업,면목동 86-19,조합설립인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
서초구,재건축,방배15 재건축정비사업조합,방배동 528-3,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
강서구,가로주택정비,서울빌라 가로주택정비사업조합,방화동 584-1,사업시행인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
강서구,재개발(주택정비형),등촌649 소규모재개발정비사업조합,등촌동 649,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
금천구,재개발(주택정비형),독산동 1036번지 일대 주택정비형 재개발사업,독산동 1036,정비계획 수립,37.51723913697075,127.1070626152365,주택재건축사업,True
금천구,재개발(주택정비형),독산동 1072번지 일대 주택정비형 재개발사업,독산동 1072,정비계획 수립,37.51723913697075,127.1070626152365,주택재건축사업,True
중랑구,가로주택정비,면목역3의8구역 가로주택정비사업조합,면목동 156-1,조합설립인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
양천구,재건축,목동7단지아파트 재건축정비사업 조합설립추진위원회,목동 925,추진위원회승인,37.52050824965235,126.85186260618221,도시환경정비사업,True
강동구,재건축,명일우성아파트 재건축정비사업,명일동 42,정비계획 수립,37.52050824965235,126.85186260618221,도시환경정비사업,True
강북구,재개발(도시정비형),미아역세권 장기전세주택 도시정비형 재개발사업,미아동 121-1,정비계획 수립,37.51723913697075,127.1070626152365,주택재건축사업,True
강북구,재개발(도시정비형),삼양역세권 장기전세주택 건립사업,수유동 58-9,정비계획 수립,37.51723913697075,127.1070626152365,주택재건축사업,True
송파구,리모델링,문정시영아파트 리모델링 주택조합,문정동 145,,37.52050824965235,126.85186260618221,도시환경정비사업,True
양천구,재건축,목동6단지아파트 재건축정비사업조합,목동 911,조합설립인가,37.533589109879806,126.88499042126078,목동6단지 아파트 재건축사업,True
양천구,재개발(도시정비형),오목교역 역세권 활성화사업,신정동 86-45,정비계획 수립,37.51723913697075,127.1070626152365,주택재건축사업,True
송파구,재건축,풍납미성아파트 재건축정비사업,풍납동 219,추진위원회승인,37.52050824965235,126.85186260618221,도시환경정비사업,True
강서구,가로주택정비,등촌2동 모아타운 제1-1구역 가로주택정비사업조합,등촌동 515-8,조합설립인가,37.569311414966045,126.99528506226414,1-1구역,True
광진구,재개발(주택정비형),자양3동 227-147번지 일대 재개발사업,자양동 227-147,정비계획 수립,37.51723913697075,127.1070626152365,주택재건축사업,True
은평구,재개발(도시정비형),불광역세권(녹번동) 장기전세주택 건립사업,녹번동 125-1,정비계획 수립,37.51723913697075,127.1070626152365,주택재건축사업,True
구로구,재개발(주택정비형),가리봉2구역 주택정비형 재개발정비사업,가리봉동 87-177,추진위원회승인,37.569464434234625,126.99356150326884,2구역,True
종로구,재건축,금강하이츠빌라 주택재건축사업,평창동 64-3,안전진단,37.51723913697075,127.1070626152365,주택재건축사업,True
중랑구,가로주택정비,면목동 1-1번지 일원 가로주택정비사업,면목동 1-1,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
양천구,재건축,목동5단지아파트 재건축정비사업,목동 912,조합설립인가,37.53368449748703,126.88055259936502,목동5단지아파트 재건축사업 정비구역,True
중랑구,재개발(도시정비형),면목역세권 도시정비형 재개발사업,면목동 542-7,정비계획 수립,37.51723913697075,127.1070626152365,주택재건축사업,True
중랑구,가로주택정비,면목역2의3구역 가로주택정비사업조합,면목동 141-35,조합설립인가,37.52904800135316,126.9670616292404,3구역,True
중랑구,재개발(주택정비형),면목8구역 민간재개발정비사업,면목동 172-1,추진위원회승인,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
동작구,지역주택,신대방삼거리역지역주택조합 추진위원회,대방동 391-63,조합원 모집신고,37.52050824965235,126.85186260618221,도시환경정비사업,True
영등포구,재건축,신길건영아파트 재건축정비사업,신길동 364,추진위원회승인,37.52050824965235,126.85186260618221,도시환경정비사업,True
성북구,재개발(주택정비형),장위9구역 공공재개발사업,장위동 238-83,조합설립인가,37.61496262920428,127.05031741560515,장위9구역,True
양천구,재건축,목동12단지아파트 재건축정비사업,신정동 326,추진위원회승인,37.51346448414198,126.86017906925395,목동12단지 아파트 재건축사업,True
영등포구,재개발(도시정비형),영등포 도심 역세권 도시정비형 재개발사업,영등포동4가 431-6,조합설립인가,37.51723913697075,127.1070626152365,주택재건축사업,True
용산구,가로주택정비,원효로4가 30-1 일원 가로주택정비사업,원효로4가 30-1,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
도봉구,가로주택정비,창동 신건영빌리지 일대 가로주택정비사업조합,창동 715-25,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
동대문구,재건축,청량리미주아파트 주택재건축정비사업,청량리동 235-1,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
구로구,재개발(주택정비형),고척동 253번지 일대 주택재개발정비사업,고척동 253,추진위원회승인,37.504566152286,126.84970479473529,고척동 253번지 일대 주택정비형 재개발사업,True
강동구,재건축,상일동 빌라단지 통합 재건축,상일동 174,안전진단,37.52050824965235,126.85186260618221,도시환경정비사업,True
강동구,재개발(주택정비형),고덕강일1역세권 재개발사업,고덕동 294,정비계획 수립,37.51723913697075,127.1070626152365,주택재건축사업,True
양천구,재건축,목동10단지아파트 재건축정비사업,신정동 311,조합설립인가,37.516800657696955,126.85724447432308,목동10단지 아파트 재건축사업 정비구역,True
